SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
4IAOC,0,1.21624e-05,2.43249e-05,3.40548e-05,2.67574e-05,4.865e-06,9.7299e-06,1.21624e-05,4.62173e-05,3.40548e-05,7.2975e-06,1.70274e-05,1.21624e-05,1.94599e-05,0.0433398389,0.0442489032,0.0460040467,0.0432128218,0.046516393,0.0469530359,0.0470021552,0.0413101392,0.0481445167,1.94599e-05,0.0371260533,0.0454264435,0.0394391412,0.0454325268,0.0444777186,0.0409885781,0.0413485291,0.0459080478,0.0465286832,0.0438481399,4.13523e-05,0.0324334381,0.0417655323,0.0440591215,0.044101863,2.4325e-06,2.43249e-05,1.45949e-05,1.45949e-05,7.2975e-06,1.02215e-05,2.04431e-05,2.86203e-05,2.24874e-05,4.0886e-06,8.1772e-06,1.02215e-05,3.88418e-05,2.86203e-05,6.1329e-06,1.43101e-05,1.02215e-05,1.63545e-05,0.0450471124,0.0434057311,0.0435984913,0.042103005,0.045041775,0.0499318375,0.0465086773,0.0455454738,0.0463838136,1.63545e-05,0.0411337456,0.0462089294,0.0400352042,0.0439557379,0.045564959,0.0437387677,0.0423965522,0.0418775364,0.041532432,0.0439833098,3.47532e-05,0.0360095613,0.0417221549,0.0431439458,0.0408082461,2.0443e-06,2.04431e-05,1.22658e-05,1.22658e-05,6.1329e-06
4I8DA,0,5.0945e-06,3.9022e-06,3.577e-06,3.035e-06,2.3847e-06,2.3847e-06,5.0945e-06,2.6015e-06,4.0106e-06,4.5525e-06,3.035e-06,4.119e-06,6.1785e-06,0.0424102599,0.0463533685,0.0480319405,0.047522598,0.0408824312,0.0424008087,0.0463788498,0.0454577411,0.0436095129,2.2763e-06,0.0423503163,0.0436238334,0.0436515137,0.0414142316,0.0423067691,0.0390959141,0.0416407818,0.0434289259,0.0418870708,0.0436673557,5.7449e-06,0.043831826,0.0434985792,0.0423702188,0.0441078679,1.8427e-06,3.6854e-06,2.4931e-06,8.2379e-06,3.035e-06,4.4671e-06,3.4216e-06,3.1365e-06,2.6613e-06,2.091e-06,2.091e-06,4.4671e-06,2.2811e-06,3.5167e-06,3.9919e-06,2.6613e-06,3.6117e-06,5.4176e-06,0.0439218477,0.047175202,0.0454651542,0.0469646927,0.0422722226,0.0442072309,0.0443656572,0.0452174834,0.0462184186,1.9959e-06,0.04208589,0.045600679,0.0435186551,0.0423851116,0.0409991181,0.0393923059,0.0419037312,0.0432436711,0.0410108319,0.0429238957,5.0374e-06,0.0425206858,0.0433106774,0.0412903624,0.0439387086,1.6158e-06,3.2315e-06,2.186e-06,7.2234e-06,2.6613e-06
3ZDWA,0,2.275e-06,5.5841e-06,1.0341e-06,1.2409e-06,6.4114e-06,4.3432e-06,1.4891e-05,8.273e-07,6.825e-06,9.5137e-06,4.9637e-06,2.8955e-06,6.4114e-06,0.0429483004,0.0505411815,0.0451191118,0.0468559921,0.0434992175,0.0423583129,0.0425320001,0.0408365872,0.0444892592,7.0319e-06,0.0459197011,0.0464850723,0.0397866334,0.0441001938,0.0453781027,0.0415266674,0.0426225892,0.0438721954,0.0394270277,0.0440542422,5.5841e-06,0.040732391,0.0412468882,0.0420393721,0.0435230694,1.2409e-06,1.4477e-06,4.1364e-06,9.1001e-06,1.01342e-05,2.216e-06,5.4394e-06,1.0073e-06,1.2087e-06,6.2452e-06,4.2306e-06,1.4505e-05,8.058e-07,6.6481e-06,9.2671e-06,4.835e-06,2.8204e-06,6.2452e-06,0.0440357499,0.0492629178,0.0448842692,0.0456492064,0.0423745165,0.0422876931,0.0427861764,0.0418374078,0.0465138619,6.8496e-06,0.0447207685,0.0449607154,0.0421115908,0.0438032484,0.0444657209,0.0411078125,0.0429134571,0.0432709579,0.0422278672,0.0418810078,5.4394e-06,0.0411053422,0.0428735739,0.0416534938,0.0431694979,1.2087e-06,1.4102e-06,4.0292e-06,8.8642e-06,9.8715e-06
3W1SC,0,3.56946e-05,6.42503e-05,2.85557e-05,5.71113e-05,3.56946e-05,4.99724e-05,2.85557e-05,1.42778e-05,3.56946e-05,2.14168e-05,2.14168e-05,7.1389e-06,3.56946e-05,0.0511426876,0.0510296325,0.0598718193,0.0469757843,0.0521715381,0.0427899362,0.0563628161,0.0366111407,0.0364168038,3.56946e-05,0.0442208815,0.0394363029,0.0410621261,0.0477674768,0.0418655626,0.0414618152,0.0446099392,0.0427377939,0.0472754481,0.0403725267,3.56946e-05,0.0332994538,0.0378461264,0.0374661258,0.02656376,2.85557e-05,0.0,3.56946e-05,3.56946e-05,3.56946e-05,3.68134e-05,6.62641e-05,2.94507e-05,5.89014e-05,3.68134e-05,5.15388e-05,2.94507e-05,1.47254e-05,3.68134e-05,2.2088e-05,2.2088e-05,7.3627e-06,3.68134e-05,0.0499008499,0.0514643016,0.0570170192,0.0467423993,0.0471138874,0.0368324921,0.0541588262,0.0423174285,0.0443116194,3.68134e-05,0.0488630977,0.0390953687,0.0425410456,0.0539524986,0.0395815675,0.0422215752,0.0398855896,0.0404246678,0.0437611101,0.037205858,3.68134e-05,0.0356942549,0.0342184845,0.0383633578,0.0336700592,2.94507e-05,0.0,3.68134e-05,3.68134e-05,3.68134e-05
4I1DA,0,1.14581e-05,1.31768e-05,4.5832e-06,2.11975e-05,8.5936e-06,5.729e-06,1.89059e-05,2.8645e-06,5.729e-06,1.94788e-05,9.7394e-06,1.1458e-06,7.4478e-06,0.0460534615,0.0428335994,0.0465597145,0.0468978675,0.0477293349,0.0372090344,0.0444659783,0.045356378,0.0443089455,8.5936e-06,0.0439147904,0.0404742251,0.0427291846,0.0471178213,0.0408244378,0.0445177583,0.0413911322,0.0435679695,0.0377616082,0.0451868396,1.26039e-05,0.0411607126,0.0424353775,0.0424981485,0.0448206324,0.0,9.7394e-06,6.8749e-06,1.43226e-05,2.8645e-06,9.2738e-06,1.06649e-05,3.7095e-06,1.71565e-05,6.9553e-06,4.6369e-06,1.53018e-05,2.3184e-06,4.6369e-06,1.57654e-05,7.8827e-06,9.274e-07,6.028e-06,0.0459794714,0.0433437137,0.0446608514,0.0446869158,0.0454345967,0.0390607584,0.0418602462,0.0436979476,0.0457699316,6.9553e-06,0.0460351081,0.0407337291,0.0467655169,0.0433935912,0.0408265,0.0441986488,0.0421451873,0.0433403369,0.0424223199,0.0445448486,1.02012e-05,0.0411706268,0.0420530703,0.0444684047,0.0432579069,0.0,7.8827e-06,5.5643e-06,1.15922e-05,2.3184e-06
4HY3A,0,1.22688e-05,1.27406e-05,9.9094e-06,8.4938e-06,7.0781e-06,5.1906e-06,1.32125e-05,4.2469e-06,8.4938e-06,6.1344e-06,5.1906e-06,9.9094e-06,1.36844e-05,0.0511467725,0.0477044961,0.0488283298,0.04655777,0.0424356749,0.0403935366,0.0377436419,0.0452801144,0.0418383945,4.2469e-06,0.0406149548,0.0432260787,0.0404909101,0.0421766932,0.0401885753,0.0436317634,0.036860348,0.0422955794,0.0447604236,0.0421050557,7.0781e-06,0.0428002981,0.0534501112,0.0430392752,0.0422594396,1.8875e-06,1.55719e-05,2.8313e-06,1.27406e-05,1.08531e-05,8.97e-06,9.315e-06,7.245e-06,6.21e-06,5.175e-06,3.795e-06,9.66e-06,3.105e-06,6.21e-06,4.485e-06,3.795e-06,7.245e-06,1.0005e-05,0.0496125992,0.0468576649,0.0458699535,0.0444110814,0.0462274166,0.0435734335,0.0414587136,0.0461118163,0.0436287258,3.105e-06,0.042422001,0.0433587533,0.043105795,0.0432151325,0.0413673788,0.0412327601,0.0396155369,0.0422619316,0.0436687094,0.0408387288,5.175e-06,0.041838175,0.0470735977,0.0414183845,0.0407061307,1.38e-06,1.1385e-05,2.07e-06,9.315e-06,7.935e-06
4HWXA,0,8.96008e-05,0.0,2.35792e-05,1.88633e-05,1.41475e-05,1.41475e-05,3.77267e-05,2.35792e-05,6.13058e-05,1.41475e-05,4.7158e-06,1.88633e-05,4.71583e-05,0.0468426994,0.053176481,0.0389890265,0.0464731112,0.042571694,0.0415152498,0.0476976914,0.0410013829,0.0401588514,9.4317e-06,0.0469208771,0.0447331381,0.041870931,0.0414903988,0.0402255012,0.0420101027,0.0434690923,0.0514752582,0.0408220174,0.0525004339,2.35792e-05,0.038638753,0.040956707,0.0386766997,0.0372510131,1.88633e-05,2.35792e-05,1.41475e-05,5.659e-05,1.88633e-05,7.42174e-05,0.0,1.95309e-05,1.56247e-05,1.17185e-05,1.17185e-05,3.12494e-05,1.95309e-05,5.07803e-05,1.17185e-05,3.9062e-06,1.56247e-05,3.90618e-05,0.0488179464,0.0494134642,0.0432480603,0.0450217005,0.0418433889,0.0450673158,0.0440393963,0.0421103387,0.0429060322,7.8124e-06,0.0471068369,0.0423296726,0.0392800682,0.0437182785,0.0400778646,0.0456151108,0.0425575862,0.0479326148,0.0414609917,0.0499141888,1.95309e-05,0.0418011104,0.0384616021,0.0381167185,0.0387183146,1.56247e-05,1.95309e-05,1.17185e-05,4.68741e-05,1.56247e-05
2M0YA,0,2.51142e-05,5.02283e-05,3.76712e-05,7.53425e-05,1.25571e-05,2.51142e-05,7.53425e-05,5.02283e-05,1.25571e-05,5.02283e-05,5.02283e-05,5.02283e-05,3.76712e-05,0.0603186962,0.0555472156,0.0659943749,0.0506640913,0.0409906293,0.0493082634,0.0374369921,0.0383375315,0.0532921925,3.76712e-05,0.0392757865,0.0477911124,0.0440969705,0.0373961907,0.0346344396,0.0463326778,0.0501258168,0.0479191535,0.0368392371,0.0352847696,7.53425e-05,0.035081175,0.0332958502,0.0349605762,0.024159591,1.25571e-05,0.0001255708,5.02283e-05,6.27854e-05,0.0,1.97982e-05,3.95964e-05,2.96973e-05,5.93946e-05,9.8991e-06,1.97982e-05,5.93946e-05,3.95964e-05,9.8991e-06,3.95964e-05,3.95964e-05,3.95964e-05,2.96973e-05,0.0590342705,0.0544797077,0.0570258921,0.0499524982,0.0459514316,0.0488658194,0.0488450643,0.0460396215,0.0428277968,2.96973e-05,0.0365427811,0.0431500824,0.0413890201,0.0431580022,0.0428846549,0.0440123789,0.0405291387,0.0403306571,0.0374746378,0.039024055,5.93946e-05,0.0330301824,0.0364931834,0.0373600235,0.0308764662,9.8991e-06,9.8991e-05,3.95964e-05,4.94955e-05,0.0
4HVTA,0,2.462e-06,4.5883e-06,2.462e-06,4.0288e-06,1.1191e-06,4.0288e-06,5.9312e-06,3.693e-06,2.5739e-06,6.4908e-06,6.3789e-06,4.0288e-06,4.5883e-06,0.0444153602,0.0483959373,0.046338366,0.0447037,0.0462383178,0.0450979385,0.0420306372,0.0417072658,0.0437002108,2.2382e-06,0.0427140367,0.0441347099,0.0431418533,0.0417920964,0.046622451,0.0412279675,0.0425231111,0.0406570158,0.0430002548,0.0432368278,6.1551e-06,0.042957975,0.0442440713,0.0404650845,0.040575355,4.476e-07,4.9241e-06,2.3501e-06,5.9312e-06,5.036e-06,2.0466e-06,3.8141e-06,2.0466e-06,3.3489e-06,9.303e-07,3.3489e-06,4.9304e-06,3.0699e-06,2.1396e-06,5.3955e-06,5.3025e-06,3.3489e-06,3.8141e-06,0.0469069204,0.0472898926,0.0460773881,0.0463770425,0.0446866633,0.0412864287,0.042005924,0.0431196325,0.0429429196,1.8605e-06,0.0430847133,0.0442430846,0.0421385495,0.0429348644,0.0440892606,0.0431309126,0.043516453,0.0410719969,0.0442350574,0.042121549,5.1164e-06,0.0411028449,0.0422822079,0.0425355645,0.0427540812,3.721e-07,4.0932e-06,1.9536e-06,4.9304e-06,4.1862e-06
4HWGA,0,7.1277e-06,1.58394e-05,8.7117e-06,8.3157e-06,6.7318e-06,7.5237e-06,8.3157e-06,2.7719e-06,8.3157e-06,1.9799e-06,5.9398e-06,7.5237e-06,7.5237e-06,0.0519859269,0.0411244506,0.0493804769,0.0461885982,0.0408392059,0.0423283707,0.0465386497,0.0408042694,0.039196201,7.1277e-06,0.0430052703,0.0428666122,0.0443251011,0.0427734889,0.0425103774,0.0453639959,0.0481992406,0.04374429,0.0408824495,0.0449497754,7.9197e-06,0.0421961738,0.0378057505,0.0409222152,0.0419170513,2.3759e-06,1.30675e-05,3.1679e-06,8.7117e-06,1.30675e-05,5.843e-06,1.29845e-05,7.1415e-06,6.8169e-06,5.5184e-06,6.1677e-06,6.8169e-06,2.2723e-06,6.8169e-06,1.6231e-06,4.8692e-06,6.1677e-06,6.1677e-06,0.0484071908,0.0439292572,0.0476225657,0.0440312744,0.0441110556,0.0451934402,0.0467251383,0.0421093031,0.044504742,5.843e-06,0.0438701398,0.0442618706,0.0428354897,0.0418120618,0.0407023986,0.0437022675,0.0457883494,0.0422322369,0.0406436914,0.0421773507,6.4923e-06,0.0429223905,0.0408446215,0.0414309361,0.0400175765,1.9477e-06,1.07122e-05,2.5969e-06,7.1415e-06,1.07122e-05
4HQFA,0,3.6631e-06,1.09892e-05,4.8841e-06,5.4946e-06,6.7156e-06,6.1051e-06,9.7681e-06,9.1576e-06,9.7681e-06,6.1051e-06,7.3261e-06,6.7156e-06,1.09892e-05,0.0503941279,0.0532867174,0.0540398825,0.0489577737,0.0482826152,0.0413309655,0.0435061598,0.0430532139,0.0471068836,1.03787e-05,0.0432157514,0.0399062796,0.045062698,0.040271166,0.0411550266,0.0413993692,0.0380257193,0.0384800828,0.039077026,0.041902636,1.15997e-05,0.0388884738,0.0411069866,0.044959638,0.0364198646,1.22102e-05,7.9366e-06,8.5471e-06,1.03787e-05,1.22102e-05,3.9175e-06,1.17525e-05,5.2233e-06,5.8762e-06,7.1821e-06,6.5292e-06,1.04467e-05,9.7937e-06,1.04467e-05,6.5292e-06,7.835e-06,7.1821e-06,1.17525e-05,0.0510441004,0.0514245486,0.0515666393,0.0455058932,0.0469118965,0.0443676482,0.0445922924,0.0399942943,0.0403115511,1.10996e-05,0.043468866,0.0424163642,0.044389816,0.0421584644,0.0416155532,0.0426891193,0.0423309819,0.0417269896,0.040608316,0.0418497995,1.24054e-05,0.0410972258,0.0399516548,0.0417689061,0.0380262627,1.30583e-05,8.4879e-06,9.1408e-06,1.10996e-05,1.30583e-05
4HPQC,0,2.1804e-06,1.09018e-05,9.0329e-06,1.37051e-05,4.0492e-06,6.5411e-06,1.8689e-06,4.6722e-06,7.787e-06,1.2459e-06,4.6722e-06,4.9837e-06,5.6066e-06,0.0430634087,0.0381681544,0.0427612425,0.0493501588,0.0402408157,0.0387815702,0.0506009196,0.045151249,0.0395019987,8.0984e-06,0.0434022084,0.0476023451,0.0382971053,0.0426452078,0.0497853439,0.0437653143,0.0406977738,0.0452342544,0.0445267383,0.0432720084,8.7214e-06,0.0390472224,0.0488751769,0.0438635609,0.0412378935,2.8033e-06,9.0329e-06,1.52625e-05,2.4918e-06,4.6722e-06,1.9954e-06,9.9772e-06,8.2668e-06,1.25427e-05,3.7058e-06,5.9863e-06,1.7104e-06,4.2759e-06,7.1266e-06,1.1402e-06,4.2759e-06,4.561e-06,5.1311e-06,0.0441718585,0.0409101334,0.0454064628,0.0470339725,0.0403594991,0.0415308124,0.0492239852,0.0458156514,0.0403716092,7.4116e-06,0.0423059395,0.0450771048,0.0425710523,0.0427310967,0.048294004,0.0418846825,0.0418238956,0.042383347,0.0433637836,0.0421558989,7.9817e-06,0.0437932234,0.044234922,0.0425973962,0.0418422234,2.5656e-06,8.2668e-06,1.39681e-05,2.2805e-06,4.2759e-06
2YO3A,0,1.97273e-05,1.78485e-05,6.5758e-06,1.22122e-05,5.6364e-06,9.394e-07,0.0,2.25455e-05,2.16061e-05,1.8788e-06,6.5758e-06,8.4546e-06,2.44243e-05,0.0384950162,0.0405737054,0.0492241451,0.0428072695,0.0409581371,0.036981374,0.0634891608,0.0400960506,0.040228382,2.34849e-05,0.0465695743,0.0410164622,0.0460716347,0.0370356009,0.0588837034,0.0376450176,0.038581701,0.0435749201,0.0435451797,0.0411962593,1.50303e-05,0.0374957189,0.0546465809,0.0433699017,0.0372636855,0.0,1.03334e-05,1.69091e-05,2.53637e-05,1.12728e-05,1.5452e-05,1.39804e-05,5.1507e-06,9.5655e-06,4.4148e-06,7.358e-07,0.0,1.76594e-05,1.69236e-05,1.4716e-06,5.1507e-06,6.6223e-06,1.9131e-05,0.0418766033,0.0425301663,0.0471757246,0.0457297943,0.0410882045,0.0411683477,0.0547624627,0.0407205595,0.0407656382,1.83952e-05,0.04333149,0.0427007037,0.0434921663,0.0405608505,0.0545147961,0.0407978274,0.0388132608,0.0439873361,0.0438325645,0.0405903327,1.17729e-05,0.0388824962,0.0493198703,0.0422458304,0.0409165131,0.0,8.0939e-06,1.32445e-05,1.98668e-05,8.8297e-06
4HN8A,0,7.9729e-06,9.9057e-06,5.3152e-06,2.6576e-06,5.7985e-06,2.6576e-06,7.4897e-06,1.6912e-06,4.1072e-06,6.7649e-06,3.624e-06,9.4225e-06,4.832e-06,0.0441644394,0.0448510009,0.0471692056,0.0444863858,0.0420857541,0.0439916709,0.0427996615,0.0428512172,0.0429444471,1.208e-06,0.0432759794,0.0409847283,0.0448822963,0.0447345687,0.0428234151,0.0447487357,0.041042545,0.0427111287,0.044574457,0.0453498882,8.2145e-06,0.0397929828,0.0438436307,0.0395685053,0.0462093202,3.1408e-06,7.7313e-06,2.416e-06,1.01473e-05,8.9393e-06,6.7031e-06,8.3282e-06,4.4688e-06,2.2344e-06,4.875e-06,2.2344e-06,6.2969e-06,1.4219e-06,3.4531e-06,5.6875e-06,3.0469e-06,7.9219e-06,4.0625e-06,0.0446257899,0.0472805929,0.0446571151,0.0423216583,0.0426793583,0.0422688216,0.0451473225,0.0419175746,0.0436747881,1.0156e-06,0.0441983976,0.044550813,0.043917431,0.0436585967,0.0431183903,0.0439921731,0.0429093035,0.0439531627,0.0440037089,0.0436754115,6.9063e-06,0.0405038659,0.0430596701,0.0406638094,0.0431263698,2.6406e-06,6.5e-06,2.0313e-06,8.5313e-06,7.5157e-06
4HN9A,0,5.3841e-06,1.83061e-05,9.153e-06,1.45372e-05,3.2305e-06,4.3073e-06,1.50756e-05,7.5378e-06,1.07683e-05,1.34604e-05,9.6915e-06,4.8457e-06,1.07683e-05,0.0439037814,0.0471862726,0.0467059843,0.0455972348,0.0447108913,0.0472251657,0.0443764063,0.04790828,0.0389883761,6.461e-06,0.0409527557,0.0397236952,0.0443573754,0.0424862559,0.0466806288,0.0408483805,0.036817975,0.0462420628,0.0429601926,0.0410915526,1.13067e-05,0.0416750801,0.0462140062,0.0456855919,0.0374822245,5.384e-07,9.6915e-06,1.18451e-05,9.6915e-06,3.2305e-06,4.2601e-06,1.44843e-05,7.2422e-06,1.15023e-05,2.5561e-06,3.4081e-06,1.19283e-05,5.9641e-06,8.5202e-06,1.06503e-05,7.6682e-06,3.8341e-06,8.5202e-06,0.0452153528,0.0466556009,0.04536967,0.0438850458,0.0436588854,0.0459909581,0.0457588189,0.0446731826,0.040674526,5.1121e-06,0.0433805511,0.0405311966,0.0454898535,0.0410913867,0.0453311028,0.0430638019,0.0394289624,0.042647692,0.0437528797,0.0419002633,8.9462e-06,0.0432143931,0.0444763123,0.0435240172,0.0401432597,4.26e-07,7.6682e-06,9.3722e-06,7.6682e-06,2.5561e-06
2YNQA,0,2.0579e-05,3.42984e-05,2.51522e-05,3.42984e-05,4.5731e-06,6.8597e-06,6.8597e-06,2.0579e-05,1.60059e-05,6.8597e-06,2.74387e-05,6.8597e-06,9.1462e-06,0.0464547303,0.0426360591,0.0473649636,0.0499010614,0.0427099022,0.0432315226,0.0438695793,0.0469144342,0.0442394798,1.14328e-05,0.0415671156,0.0453403359,0.048323159,0.0403996643,0.0432210166,0.0434652392,0.0477193939,0.0385647746,0.0425052568,0.0382496163,2.74387e-05,0.0409100021,0.0400920039,0.0422331931,0.0397216466,0.0,4.57312e-05,4.34446e-05,1.14328e-05,6.8597e-06,1.71613e-05,2.86022e-05,2.09749e-05,2.86022e-05,3.8136e-06,5.7204e-06,5.7204e-06,1.71613e-05,1.33477e-05,5.7204e-06,2.28817e-05,5.7204e-06,7.6272e-06,0.0444813161,0.0426104392,0.0440865363,0.0489689485,0.0417198218,0.0441239515,0.046841367,0.0469726284,0.0432719765,9.5341e-06,0.0430510886,0.043720011,0.0444605684,0.0428372043,0.0450417826,0.0444352475,0.0440273363,0.0419511263,0.0425463423,0.0394840364,2.28817e-05,0.0413458863,0.0403391694,0.0415571741,0.0418209513,0.0,3.81362e-05,3.62294e-05,9.5341e-06,5.7204e-06
2YMVA,0,1.17303e-05,4.7987e-06,1.01307e-05,0.0,6.3983e-06,5.3319e-06,1.9195e-05,6.3983e-06,8.5311e-06,7.9979e-06,3.7324e-06,2.07946e-05,1.22635e-05,0.0374705166,0.0426629583,0.0439770497,0.0464580181,0.0448855963,0.0421362826,0.0448585326,0.0458220154,0.0482691356,1.5996e-06,0.0396385361,0.0391405617,0.0450598148,0.0362855055,0.0518631547,0.0429477346,0.0473889462,0.0418062764,0.042711548,0.0375809021,1.06639e-05,0.0401477355,0.0433715856,0.0473309136,0.0480112593,5.8651e-06,6.3983e-06,8.5311e-06,7.4647e-06,1.75954e-05,9.4601e-06,3.87e-06,8.1701e-06,0.0,5.16e-06,4.3e-06,1.54801e-05,5.16e-06,6.8801e-06,6.4501e-06,3.01e-06,1.67702e-05,9.8901e-06,0.0435893187,0.0435016668,0.0424217469,0.0474322574,0.0464765404,0.0425673609,0.0434280224,0.0433262292,0.0449034649,1.29e-06,0.042625251,0.042469792,0.0463227925,0.0409077097,0.0454233527,0.0421781971,0.0445232012,0.0402398269,0.0451750666,0.0431479454,8.6001e-06,0.0415834315,0.0405533047,0.0437395431,0.0433225066,4.73e-06,5.16e-06,6.8801e-06,6.0201e-06,1.41901e-05
2YMBA,0,8.5255e-06,1.47259e-05,9.3006e-06,1.31758e-05,9.3006e-06,8.5255e-06,6.9754e-06,5.4253e-06,6.9754e-06,2.3251e-06,1.31758e-05,1.08507e-05,6.2004e-06,0.0418402286,0.0471241654,0.0483167787,0.0439247252,0.0445566058,0.0504841296,0.0459173024,0.0423225892,0.0470610766,6.2004e-06,0.0414999715,0.0449555006,0.0422872865,0.0499793731,0.0462260602,0.0412546187,0.0390277836,0.0387896302,0.0363591891,0.0471074775,1.08507e-05,0.0400493041,0.0386863749,0.0426066343,0.0394247825,9.3006e-06,1.24007e-05,1.7051e-05,1.00756e-05,1.7051e-05,8.4727e-06,1.46347e-05,9.243e-06,1.30942e-05,9.243e-06,8.4727e-06,6.9322e-06,5.3917e-06,6.9322e-06,2.3107e-06,1.30942e-05,1.07834e-05,6.162e-06,0.0442752172,0.0489078851,0.0465162271,0.0448411795,0.0440811803,0.0456276976,0.0456131043,0.0432524506,0.0449634508,6.162e-06,0.0453041544,0.046624429,0.0427381625,0.0436626559,0.0431482679,0.041711683,0.040426334,0.042573855,0.0408639542,0.0448104819,1.07834e-05,0.0386283766,0.0394988617,0.0414780205,0.0402551878,9.243e-06,1.23239e-05,1.69454e-05,1.00132e-05,1.69454e-05
4HGAB,0,6.16609e-05,2.90169e-05,3.98982e-05,4.71525e-05,1.81356e-05,1.08813e-05,2.53898e-05,1.45085e-05,3.2644e-05,3.6271e-06,1.45085e-05,6.5288e-05,1.45085e-05,0.0447939451,0.0315543659,0.0538243489,0.0459973691,0.0427971921,0.039563301,0.0419416375,0.0435732221,0.0489216067,0.0,0.0460424048,0.0433598909,0.0364373403,0.050911769,0.0507202998,0.0379408093,0.0443822498,0.0403668155,0.0409616594,0.0418016342,1.45085e-05,0.0482343685,0.0368247938,0.0393558788,0.0492034372,3.6271e-06,2.17627e-05,2.90169e-05,2.17627e-05,2.17627e-05,4.03953e-05,1.90095e-05,2.61381e-05,3.08905e-05,1.1881e-05,7.1286e-06,1.66334e-05,9.5048e-06,2.13857e-05,2.3762e-06,9.5048e-06,4.27715e-05,9.5048e-06,0.047003295,0.0421800932,0.0473026339,0.0454482001,0.0460060262,0.0414757748,0.0448000717,0.0469218472,0.0475668782,0.0,0.0421760733,0.0493047334,0.041998918,0.0415253259,0.0439095463,0.042026974,0.0407648089,0.0426340775,0.0398317351,0.0409043743,9.5048e-06,0.0423582333,0.0414859978,0.0396714183,0.0423821776,2.3762e-06,1.42572e-05,1.90095e-05,1.42572e-05,1.42572e-05
4HESA,0,1.5686e-05,2.09147e-05,9.5859e-06,1.5686e-05,1.30717e-05,5.2287e-06,1.13288e-05,9.5859e-06,1.74289e-05,8.7145e-06,6.9716e-06,1.48146e-05,1.13288e-05,0.0505763989,0.0442185231,0.0443024265,0.0523820142,0.0450573384,0.0407974322,0.0453018137,0.040756887,0.0466811444,1.13288e-05,0.0433336473,0.0447804709,0.0425997829,0.0406886547,0.0434443121,0.0404524264,0.0388181208,0.040938977,0.041035518,0.0468617692,1.5686e-05,0.04360531,0.0454965162,0.0350871176,0.0425446224,2.6143e-06,7.843e-06,1.65575e-05,1.74289e-05,6.9716e-06,1.20828e-05,1.61103e-05,7.3839e-06,1.20828e-05,1.0069e-05,4.0276e-06,8.7264e-06,7.3839e-06,1.34253e-05,6.7126e-06,5.3701e-06,1.14115e-05,8.7264e-06,0.0479397985,0.0459013657,0.0438304233,0.047638905,0.0431020931,0.0413433817,0.0435879426,0.0407570003,0.046960344,8.7264e-06,0.043758348,0.043180288,0.0414692053,0.0430111345,0.0461609861,0.040794021,0.0424974473,0.0428277829,0.0464051102,0.0444171887,1.20828e-05,0.0390815057,0.0442964999,0.0389970441,0.0418582577,2.0138e-06,6.0414e-06,1.2754e-05,1.34253e-05,5.3701e-06
